Leading Cancer Sites,Leading Cancer Sites Code,Race,Race Code,Sex,Sex Code,Age Groups,Age Groups Code,Year,Year Code,Count,Population,Crude Rate
Pancreas,21100,White,2106-3,Male,M,80-84 years,80-84,2018,2018,2374,2221626,106.9
Pancreas,21100,White,2106-3,Male,M,80-84 years,80-84,2019,2019,2413,2297313,105
Pancreas,21100,White,2106-3,Male,M,85+ years,85+,2010,2010,1719,1634976,105.1
Pancreas,21100,White,2106-3,Male,M,85+ years,85+,2011,2011,1750,1696914,103.1
Pancreas,21100,White,2106-3,Male,M,85+ years,85+,2012,2012,1848,1764636,104.7
Pancreas,21100,White,2106-3,Male,M,85+ years,85+,2013,2013,1931,1820042,106.1
Pancreas,21100,White,2106-3,Male,M,85+ years,85+,2014,2014,1987,1877742,105.8
Pancreas,21100,White,2106-3,Male,M,85+ years,85+,2015,2015,1996,1933073,103.3
Pancreas,21100,White,2106-3,Male,M,85+ years,85+,2016,2016,2108,1984490,106.2
Pancreas,21100,White,2106-3,Male,M,85+ years,85+,2017,2017,2082,2023165,102.9
Pancreas,21100,White,2106-3,Male,M,85+ years,85+,2018,2018,2066,2037600,101.4
Pancreas,21100,White,2106-3,Male,M,85+ years,85+,2019,2019,2039,2063077,98.8
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,< 1 year,1,2010,2010,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,< 1 year,1,2011,2011,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,< 1 year,1,2012,2012,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,< 1 year,1,2013,2013,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,< 1 year,1,2014,2014,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,< 1 year,1,2015,2015,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,< 1 year,1,2016,2016,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,< 1 year,1,2017,2017,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,< 1 year,1,2018,2018,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,< 1 year,1,2019,2019,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,1-4 years,4-Jan,2010,2010,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,1-4 years,4-Jan,2011,2011,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,1-4 years,4-Jan,2012,2012,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,1-4 years,4-Jan,2013,2013,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,1-4 years,4-Jan,2014,2014,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,1-4 years,4-Jan,2015,2015,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,1-4 years,4-Jan,2016,2016,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,1-4 years,4-Jan,2017,2017,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,1-4 years,4-Jan,2019,2019,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,5-9 years,9-May,2010,2010,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,5-9 years,9-May,2011,2011,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,5-9 years,9-May,2012,2012,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,5-9 years,9-May,2013,2013,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,5-9 years,9-May,2014,2014,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,5-9 years,9-May,2015,2015,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,5-9 years,9-May,2016,2016,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,5-9 years,9-May,2017,2017,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,5-9 years,9-May,2018,2018,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,10-14 years,14-Oct,2010,2010,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,10-14 years,14-Oct,2011,2011,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,10-14 years,14-Oct,2012,2012,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,10-14 years,14-Oct,2013,2013,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,10-14 years,14-Oct,2015,2015,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,10-14 years,14-Oct,2017,2017,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,10-14 years,14-Oct,2018,2018,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,15-19 years,15-19,2010,2010,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,15-19 years,15-19,2012,2012,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,15-19 years,15-19,2013,2013,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,15-19 years,15-19,2014,2014,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,15-19 years,15-19,2015,2015,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,15-19 years,15-19,2016,2016,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,15-19 years,15-19,2019,2019,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,20-24 years,20-24,2010,2010,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,20-24 years,20-24,2011,2011,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,20-24 years,20-24,2012,2012,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,20-24 years,20-24,2013,2013,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,20-24 years,20-24,2014,2014,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,20-24 years,20-24,2015,2015,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,20-24 years,20-24,2017,2017,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,25-29 years,25-29,2014,2014,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,30-34 years,30-34,2012,2012,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,35-39 years,35-39,2013,2013,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,55-59 years,55-59,2016,2016,19,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,55-59 years,55-59,2018,2018,22,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,55-59 years,55-59,2019,2019,18,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,60-64 years ,60-64,2014,2014,17,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,60-64 years ,60-64,2017,2017,20,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,60-64 years ,60-64,2019,2019,26,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,65-69 years,65-69,2017,2017,28,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,65-69 years,65-69,2018,2018,32,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,65-69 years,65-69,2019,2019,31,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,70-74 years,70-74,2013,2013,17,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,70-74 years,70-74,2014,2014,18,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,70-74 years,70-74,2016,2016,17,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,70-74 years,70-74,2017,2017,29,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,70-74 years,70-74,2018,2018,29,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,70-74 years,70-74,2019,2019,43,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,75-79 years,75-79,2013,2013,17,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,75-79 years,75-79,2017,2017,25,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,75-79 years,75-79,2018,2018,24,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,75-79 years,75-79,2019,2019,51,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,80-84 years,80-84,2017,2017,16,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,80-84 years,80-84,2018,2018,17,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,80-84 years,80-84,2019,2019,31,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,85+ years,85+,2011,2011,17,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,85+ years,85+,2017,2017,17,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Female,F,85+ years,85+,2019,2019,21,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,< 1 year,1,2010,2010,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,< 1 year,1,2011,2011,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,< 1 year,1,2012,2012,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,< 1 year,1,2013,2013,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,< 1 year,1,2014,2014,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,< 1 year,1,2015,2015,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,< 1 year,1,2016,2016,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,< 1 year,1,2017,2017,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,< 1 year,1,2018,2018,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,< 1 year,1,2019,2019,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,1-4 years,4-Jan,2010,2010,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,1-4 years,4-Jan,2011,2011,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,1-4 years,4-Jan,2012,2012,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,1-4 years,4-Jan,2013,2013,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,1-4 years,4-Jan,2014,2014,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,1-4 years,4-Jan,2015,2015,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,1-4 years,4-Jan,2016,2016,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,1-4 years,4-Jan,2017,2017,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,1-4 years,4-Jan,2018,2018,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,1-4 years,4-Jan,2019,2019,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,5-9 years,9-May,2010,2010,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,5-9 years,9-May,2011,2011,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,5-9 years,9-May,2012,2012,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,5-9 years,9-May,2013,2013,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,5-9 years,9-May,2014,2014,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,5-9 years,9-May,2015,2015,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,5-9 years,9-May,2016,2016,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,5-9 years,9-May,2017,2017,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,5-9 years,9-May,2018,2018,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,5-9 years,9-May,2019,2019,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,10-14 years,14-Oct,2010,2010,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,10-14 years,14-Oct,2012,2012,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,10-14 years,14-Oct,2013,2013,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,10-14 years,14-Oct,2014,2014,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,10-14 years,14-Oct,2015,2015,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,10-14 years,14-Oct,2016,2016,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,10-14 years,14-Oct,2018,2018,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,10-14 years,14-Oct,2019,2019,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,15-19 years,15-19,2010,2010,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,15-19 years,15-19,2011,2011,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,15-19 years,15-19,2012,2012,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,15-19 years,15-19,2013,2013,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,15-19 years,15-19,2014,2014,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,15-19 years,15-19,2015,2015,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,15-19 years,15-19,2017,2017,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,15-19 years,15-19,2018,2018,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,20-24 years,20-24,2011,2011,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,20-24 years,20-24,2013,2013,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,20-24 years,20-24,2014,2014,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,20-24 years,20-24,2015,2015,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,20-24 years,20-24,2018,2018,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,20-24 years,20-24,2019,2019,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,25-29 years,25-29,2011,2011,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,25-29 years,25-29,2014,2014,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,25-29 years,25-29,2015,2015,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,25-29 years,25-29,2017,2017,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,25-29 years,25-29,2019,2019,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,30-34 years,30-34,2010,2010,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,30-34 years,30-34,2011,2011,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,30-34 years,30-34,2012,2012,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,30-34 years,30-34,2014,2014,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,35-39 years,35-39,2013,2013,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,35-39 years,35-39,2018,2018,0,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,50-54 years,50-54,2014,2014,19,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,50-54 years,50-54,2016,2016,16,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,50-54 years,50-54,2018,2018,23,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,50-54 years,50-54,2019,2019,17,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,55-59 years,55-59,2013,2013,23,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,55-59 years,55-59,2015,2015,19,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,55-59 years,55-59,2016,2016,19,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,55-59 years,55-59,2017,2017,22,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,55-59 years,55-59,2018,2018,29,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,55-59 years,55-59,2019,2019,24,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,60-64 years ,60-64,2011,2011,17,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,60-64 years ,60-64,2013,2013,18,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,60-64 years ,60-64,2014,2014,19,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,60-64 years ,60-64,2015,2015,24,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,60-64 years ,60-64,2016,2016,23,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,60-64 years ,60-64,2017,2017,22,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,60-64 years ,60-64,2018,2018,30,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,60-64 years ,60-64,2019,2019,50,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,65-69 years,65-69,2010,2010,17,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,65-69 years,65-69,2013,2013,20,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,65-69 years,65-69,2014,2014,20,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,65-69 years,65-69,2015,2015,22,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,65-69 years,65-69,2016,2016,18,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,65-69 years,65-69,2017,2017,35,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,65-69 years,65-69,2018,2018,35,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,65-69 years,65-69,2019,2019,48,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,70-74 years,70-74,2010,2010,16,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,70-74 years,70-74,2013,2013,18,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,70-74 years,70-74,2014,2014,21,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,70-74 years,70-74,2015,2015,20,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,70-74 years,70-74,2016,2016,29,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,70-74 years,70-74,2017,2017,23,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,70-74 years,70-74,2018,2018,31,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,70-74 years,70-74,2019,2019,48,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,75-79 years,75-79,2011,2011,18,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,75-79 years,75-79,2016,2016,20,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,75-79 years,75-79,2017,2017,28,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,75-79 years,75-79,2018,2018,26,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,75-79 years,75-79,2019,2019,35,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,80-84 years,80-84,2016,2016,19,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,80-84 years,80-84,2019,2019,24,Not Applicable,Not Applicable
Pancreas,21100,Other Races and Unknown combined,2131-1,Male,M,85+ years,85+,2019,2019,19,Not Applicable,Not Applicable
